sample_id,country,sample_set,taxon
VBS55111-6781STDY12150230,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55112-6781STDY12150231,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55113-6781STDY12150232,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55114-6781STDY12150233,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55115-6781STDY12150234,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55116-6781STDY12150235,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55117-6781STDY12150236,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55118-6781STDY12150237,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55119-6781STDY12150238,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55120-6781STDY12150239,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55121-6781STDY12150240,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55122-6781STDY12150241,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55123-6781STDY12150242,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55124-6781STDY12150243,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55125-6781STDY12150244,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55126-6781STDY12150245,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55127-6781STDY12150246,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55129-6781STDY12150248,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55132-6781STDY12150250,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55133-6781STDY12150251,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55134-6781STDY12150252,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55135-6781STDY12150253,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55136-6781STDY12150254,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55137-6781STDY12150255,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55138-6781STDY12150256,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55139-6781STDY12150257,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55140-6781STDY12150258,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55141-6781STDY12150259,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55142-6781STDY12150260,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55143-6781STDY12150261,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55144-6781STDY12150262,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55145-6781STDY12150263,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55146-6781STDY12150264,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55147-6781STDY12150265,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55149-6781STDY12150266,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55153-6781STDY12150267,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55154-6781STDY12150268,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55155-6781STDY12150269,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55156-6781STDY12150270,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55157-6781STDY12150271,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55158-6781STDY12150272,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55159-6781STDY12150273,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55160-6781STDY12150274,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55161-6781STDY12150275,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55162-6781STDY12150276,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55163-6781STDY12150277,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55164-6781STDY12150278,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55166-6781STDY12150279,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55167-6781STDY12150280,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55168-6781STDY12150281,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55169-6781STDY12150282,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55170-6781STDY12150283,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55171-6781STDY12150284,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55172-6781STDY12150285,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55173-6781STDY12150286,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55174-6781STDY12150287,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55175-6781STDY12150288,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55176-6781STDY12150289,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55177-6781STDY12150290,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55178-6781STDY12150291,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55179-6781STDY12150292,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55180-6781STDY12150293,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55181-6781STDY12150294,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55182-6781STDY12150295,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55183-6781STDY12150296,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55184-6781STDY12150297,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55185-6781STDY12150298,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55186-6781STDY12150299,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55187-6781STDY12150300,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55188-6781STDY12150301,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55189-6781STDY12150302,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55190-6781STDY12150305,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55191-6781STDY12150306,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55192-6781STDY12150307,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55193-6781STDY12150308,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55194-6781STDY12150309,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55195-6781STDY12150310,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55196-6781STDY12150311,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55197-6781STDY12150312,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55198-6781STDY12150313,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55199-6781STDY12150314,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55200-6781STDY12150315,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55201-6781STDY12150316,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55202-6781STDY12150317,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55203-6781STDY12150318,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55204-6781STDY12150319,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55205-6781STDY12150320,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55206-6781STDY12150321,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55207-6781STDY12150322,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55208-6781STDY12150323,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55209-6781STDY12150324,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55210-6781STDY12150325,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55211-6781STDY12150326,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55212-6781STDY12150327,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55213-6781STDY12150328,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55214-6781STDY12150329,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55215-6781STDY12150330,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55216-6781STDY12150331,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55217-6781STDY12150332,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55218-6781STDY12150333,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55219-6781STDY12150334,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55220-6781STDY12150335,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55221-6781STDY12150336,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55222-6781STDY12150337,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55223-6781STDY12150338,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55224-6781STDY12150339,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55225-6781STDY12150340,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55226-6781STDY12150341,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55227-6781STDY12150342,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55229-6781STDY12150344,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55230-6781STDY12150345,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55231-6781STDY12150346,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55232-6781STDY12150347,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55233-6781STDY12150348,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55234-6781STDY12150349,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55235-6781STDY12150350,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55236-6781STDY12150351,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55237-6781STDY12150352,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55238-6781STDY12150353,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55239-6781STDY12150354,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55240-6781STDY12150355,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55241-6781STDY12150356,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55242-6781STDY12150357,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55243-6781STDY12150358,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55244-6781STDY12150359,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55245-6781STDY12150360,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55246-6781STDY12150361,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55247-6781STDY12150362,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55248-6781STDY12150363,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55249-6781STDY12150364,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55250-6781STDY12150365,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55252-6781STDY12150367,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55253-6781STDY12150368,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55254-6781STDY12150369,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55255-6781STDY12150370,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55256-6781STDY12150371,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55257-6781STDY12150372,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55258-6781STDY12150373,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55259-6781STDY12150374,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55261-6781STDY12150376,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55262-6781STDY12150377,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55263-6781STDY12150378,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55265-6781STDY12150380,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55266-6781STDY12150381,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55267-6781STDY12150382,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55268-6781STDY12150383,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55269-6781STDY12150384,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55270-6781STDY12150385,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55271-6781STDY12150386,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55272-6781STDY12150387,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55273-6781STDY12150388,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55274-6781STDY12150389,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55275-6781STDY12150390,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55276-6781STDY12150391,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55277-6781STDY12150392,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55278-6781STDY12150393,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55279-6781STDY12150394,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55280-6781STDY12150395,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55281-6781STDY12150396,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55282-6781STDY12150397,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55283-6781STDY12150398,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55284-6781STDY12150401,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55285-6781STDY12150402,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55286-6781STDY12150403,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55287-6781STDY12150404,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55288-6781STDY12150405,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55289-6781STDY12150406,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55290-6781STDY12150407,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55291-6781STDY12150408,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55292-6781STDY12150409,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55293-6781STDY12150410,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55294-6781STDY12150411,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55295-6781STDY12150412,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55296-6781STDY12150413,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55297-6781STDY12150414,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55298-6781STDY12150415,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55299-6781STDY12150416,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55300-6781STDY12150417,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55301-6781STDY12150418,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55302-6781STDY12150419,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55304-6781STDY12150421,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55305-6781STDY12150422,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55306-6781STDY12150423,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55307-6781STDY12150424,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55308-6781STDY12150425,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55309-6781STDY12150426,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55310-6781STDY12150427,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55311-6781STDY12150428,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55312-6781STDY12150429,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55313-6781STDY12150430,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55314-6781STDY12150431,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55315-6781STDY12150432,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55316-6781STDY12150433,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55317-6781STDY12150434,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55318-6781STDY12150435,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55319-6781STDY12150436,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55320-6781STDY12150437,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55321-6781STDY12150438,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55322-6781STDY12150439,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55323-6781STDY12150440,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55324-6781STDY12150441,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55325-6781STDY12150442,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55326-6781STDY12150443,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55327-6781STDY12150444,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55328-6781STDY12150445,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55329-6781STDY12150446,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55330-6781STDY12150447,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55331-6781STDY12150448,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55332-6781STDY12150449,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55333-6781STDY12150450,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55334-6781STDY12150451,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55335-6781STDY12150452,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55336-6781STDY12150453,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55337-6781STDY12150454,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55338-6781STDY12150455,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55339-6781STDY12150456,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55340-6781STDY12150457,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55341-6781STDY12150458,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55342-6781STDY12150459,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55343-6781STDY12150460,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55344-6781STDY12150461,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55345-6781STDY12150462,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55346-6781STDY12150463,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55347-6781STDY12150464,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55348-6781STDY12150465,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55349-6781STDY12150466,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55350-6781STDY12150467,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55351-6781STDY12150468,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55352-6781STDY12150469,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55353-6781STDY12150470,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55354-6781STDY12150471,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55355-6781STDY12150472,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55356-6781STDY12150473,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55357-6781STDY12150474,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55358-6781STDY12150475,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55359-6781STDY12150476,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55360-6781STDY12150477,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55361-6781STDY12150478,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55362-6781STDY12150479,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55363-6781STDY12150480,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55364-6781STDY12150481,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55365-6781STDY12150482,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55366-6781STDY12150483,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55368-6781STDY12150485,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55369-6781STDY12150486,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55370-6781STDY12150487,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55371-6781STDY12150488,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55372-6781STDY12150489,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55373-6781STDY12150490,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55374-6781STDY12150491,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55375-6781STDY12150492,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55376-6781STDY12150493,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55377-6781STDY12150494,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55378-6781STDY12150497,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55379-6781STDY12150498,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55380-6781STDY12150499,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55381-6781STDY12150500,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55382-6781STDY12150501,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55383-6781STDY12150502,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55384-6781STDY12150503,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55385-6781STDY12150504,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55386-6781STDY12150505,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55387-6781STDY12150506,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55389-6781STDY12150508,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55390-6781STDY12150509,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55391-6781STDY12150510,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55392-6781STDY12150511,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55393-6781STDY12150512,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55394-6781STDY12150513,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55395-6781STDY12150514,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55396-6781STDY12150515,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55397-6781STDY12150516,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55398-6781STDY12150517,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55399-6781STDY12150518,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55400-6781STDY12150519,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55401-6781STDY12150520,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55402-6781STDY12150521,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55403-6781STDY12150522,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55404-6781STDY12150523,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55405-6781STDY12150524,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55406-6781STDY12150525,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55407-6781STDY12150526,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55408-6781STDY12150527,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55409-6781STDY12150528,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55410-6781STDY12150529,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55411-6781STDY12150530,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55412-6781STDY12150531,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55413-6781STDY12150532,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55414-6781STDY12150533,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55415-6781STDY12150534,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
VBS55416-6781STDY12150535,Tanzania,1246-VO-TZ-KABULA-VMF00185,arabiensis
